Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange
DryShips, DRYS,3.37,3.41,3.27,3.27,-0.09,-2.68,458641,5978,0.98,0.1,2.93,0,-7.37, NASDAQ Capital
Lands' End, LE,16.65,17.2,16.35,16.35,-0.45,-2.68,151556,24.8,10.55,0,0,0,-16.37, NASDAQ Capital
Diana Containerships, DCIX,3.24,3.69,2.81,2.9,-0.08,-2.68,2621771,19818.54,1.56,0,0,0,-28.57, NASDAQ Global
Cellcom Israel, CEL,9.19,9.19,9.05,9.05,-0.25,-2.69,8136,11.19,8.33,0.96,10.63,7.94,-11.27, NYSE
InterNAP, INAP,16.61,17,16.13,16.28,-0.45,-2.69,123238,22.36,6.4,0,0,0,3.63, NASDAQ Global
J.C. Penney, JCP,3.66,3.69,3.58,3.61,-0.1,-2.7,10421835,7.42,2.35,0,0,0,14.24, NYSE
Concordia International, CXRX,0.75,0.75,0.71,0.72,-0.02,-2.7,160437,3.52,0.45,0.3,41.67,0,9.59, NASDAQ Global
SunOpta, STKL,7.35,7.35,7.15,7.2,-0.2,-2.7,304238,10.2,6,0,0,0,-7.1, NASDAQ Global
Orchids Paper Products, TIS,15.02,15.29,14.54,14.65,-0.41,-2.72,55640,30.38,8.31,1.4,9.56,366.25,14.45, NYSE American
Och-Ziff Capital Management, OZM,2.58,2.58,2.48,2.49,-0.07,-2.73,1009246,3.95,2.15,0.08,3.21,21.47,-0.4, NYSE
Micronet Enertec Technologies, MICT,1.11,1.13,1.04,1.07,-0.03,-2.73,107326,1.77,0.65,0,0,0,-4.46, NASDAQ Capital
Palatin Technologies, PTN,1,1.01,0.94,0.97,-0.03,-2.74,1173646,1.05,0.29,0,0,24.32,13.24, NYSE American
Vista Gold, VGZ,0.87,0.87,0.81,0.83,-0.02,-2.74,438306,1.24,0.6,0,0,0,19.11, NYSE American
Francesca's Holdings, FRAN,5.75,5.81,5.63,5.67,-0.16,-2.74,1068810,19.09,5.31,0,0,7.88,-22.44, NASDAQ Global
DowDuPont, DWDP,74.68,76,73.43,73.5,-2.08,-2.75,12988404,77.08,64.01,0,0,39.72,3.2, NYSE
Tilly's, TLYS,14.89,15.1,14.3,14.51,-0.41,-2.75,228704,16.57,8.02,0,0,29.61,-1.69, NYSE
Ashland Global Holdings, ASH,72.56,73.16,70.05,70.59,-2,-2.76,1460814,76.4,56.55,0.9,1.27,0,-0.86, NYSE
Vaalco Energy, EGY,0.81,0.84,0.8,0.81,-0.02,-2.76,158967,1.23,0.68,0,0,20.18,15.77, NYSE
Universal Display, OLED,157.6,157.99,152.1,155,-4.4,-2.76,1819257,209,63.1,0.12,0.08,75.98,-10.22, NASDAQ Global
Sea ADR, SE,12.26,12.43,11.83,11.92,-0.34,-2.77,612635,16.99,10.79,0,0,0,-10.58, NYSE
Yield10 Bioscience, YTEN,1.76,1.79,1.68,1.75,-0.05,-2.77,502592,9.3,1.54,0,0,0,-1.13, NASDAQ Capital
Beneficial Bancorp, BNCL,16.1,16.1,15.5,15.8,-0.45,-2.77,296156,17.5,14.3,0.24,1.52,33.62,-3.95, NASDAQ Global
Interpace Diagnostics Group, IDXG,1.07,1.09,1,1.05,-0.03,-2.78,631721,4.86,0.72,0,0,0.35,2.94, NASDAQ Capital
Apollo Medical Holdings, AMEH,18.27,19.35,17.74,17.74,-0.51,-2.79,48196,30,5.5,0,0,0,-26.08, NASDAQ Capital
ZIOPHARM Oncology, ZIOP,4,4.01,3.66,3.83,-0.11,-2.79,2841822,7.88,3.66,0,0,0,-7.49, NASDAQ Capital
Cleveland BioLabs, CBLI,3.6,3.65,3.42,3.47,-0.1,-2.8,16395,5.55,1.35,0,0,0,-13.46, NASDAQ Capital
Renewable Energy Group, REGI,10.65,10.8,10.35,10.4,-0.3,-2.8,249682,13.55,8.3,0,0,0,-11.86, NASDAQ Global
Ventas, VTR,55.93,56.19,54.24,54.4,-1.57,-2.81,2701134,72.36,53.75,3.16,5.81,32.32,-9.35, NYSE
Micron Technology, MU,43.04,44.09,42.1,42.49,-1.23,-2.81,34257737,49.89,22.64,0,0,6.69,3.33, NASDAQ Global
Verona Pharma ADR, VRNA,12.32,12.33,12.1,12.1,-0.35,-2.81,1125,17.5,10.44,0,0,0,1.93, NASDAQ Global
Curis, CRIS,0.63,0.65,0.59,0.6,-0.02,-2.82,1943431,3.22,0.59,0,0,0,-14.33, NASDAQ Global
Dr. Reddy's Laboratories ADR, RDY,34.15,34.15,32.9,33.48,-0.98,-2.84,482407,46.95,29.83,0.31,0.94,36.5,-10.86, NYSE
Aluminum Corp. of China ADR, ACH,16.38,16.53,16.37,16.39,-0.48,-2.85,64809,23.54,11.01,0,0,40.4,-8.59, NYSE
Macerich, MAC,64.57,65.69,62.49,62.73,-1.84,-2.85,1704189,69.73,52.12,2.96,4.72,72.68,-4.49, NYSE
National Retail Properties, NNN,39.66,39.92,38.47,38.55,-1.13,-2.85,1262659,46.34,36.45,1.9,4.93,31.45,-10.62, NYSE
SORL Auto Parts, SORL,6.25,6.35,6.08,6.13,-0.18,-2.85,214943,9.74,2.68,0,0,3.98,-8.78, NASDAQ Global
CNX Resources, CNX,13.97,14.22,13.57,13.61,-0.4,-2.86,3121227,15.51,11.3,0,0,8.22,-6.97, NYSE
Empire State Realty Trust, ESRT,19.5,19.59,18.97,18.99,-0.56,-2.86,1193033,21.98,18.83,0.42,2.21,48.69,-7.5, NYSE
Borqs Technologies, BRQS,7.65,7.65,6.8,6.8,-0.2,-2.86,5422,10.5,4,0,0,0,24.77, NASDAQ Capital
Moxian, MOXC,3.39,3.5,3.37,3.4,-0.1,-2.86,51021,4.16,2,0,0,0,-11.69, NASDAQ Capital
Perion Network, PERI,1.04,1.06,1.02,1.02,-0.03,-2.86,50677,2.38,0.88,0,0,0,-0.97, NASDAQ Global
CBL&Associates Properties, CBL,5.55,5.57,5.38,5.4,-0.16,-2.88,3927127,11.11,5.31,0.8,14.81,143.24,-4.59, NYSE
Empire State Realty OP Un Series ES, ESBA,19.37,19.37,18.88,18.89,-0.56,-2.88,4547,21.86,15.17,0.42,2.22,0,-8.66, NYSE
Entravision Communications, EVC,6.9,6.95,6.6,6.75,-0.2,-2.88,899604,7.9,5.05,0.2,2.96,3.63,-5.59, NYSE
Foresight Autonomous Holdings ADR, FRSX,4.44,4.6,4.32,4.38,-0.13,-2.88,26194,11.7,3.54,0,0,0,8.68, NASDAQ Capital
Baxter International, BAX,69.58,70.76,69.16,69.95,-2.08,-2.89,5916327,72.58,47.92,0.64,0.91,37.66,8.21, NYSE
Guangshen Railway ADR, GSH,32.42,32.42,32.29,32.31,-0.96,-2.89,2612,37.43,24.43,0.59,1.82,32.82,-3.26, NYSE
Senior Housing Properties Trust, SNH,17.31,17.45,16.74,16.83,-0.5,-2.89,1173343,22.52,16.74,1.56,9.27,31.57,-12.11, NASDAQ Global
SPI Energy, SPI,0.93,0.93,0.88,0.9,-0.03,-2.9,445034,2.61,0.51,0,0,0,41.1, NASDAQ Global
United States Natural Gas Fund, UNG,24.57,24.7,23.96,24.35,-0.73,-2.91,9996770,32.12,20.4,0,0,0,4.42, NYSE
Krystal Biotech, KRYS,9.93,9.98,9.56,9.69,-0.29,-2.91,6443,11.98,8.03,0,0,0,-7.89, NASDAQ Capital
Meta Financial Group, CASH,117.05,117.05,110.99,113.6,-3.4,-2.91,116725,117.97,60.7,0.52,0.46,22.72,22.61, NASDAQ Global
Assembly Biosciences, ASMB,46.86,48.04,44.98,45.8,-1.38,-2.92,146133,52.37,18.6,0,0,0,1.22, NASDAQ Capital
Veeva Systems Cl A, VEEV,62.57,62.62,60.78,61.02,-1.84,-2.93,1040892,68.07,41.3,0,0,66.8,10.38, NYSE
Contango Oil&Gas, MCF,4.05,4.21,3.91,3.98,-0.12,-2.93,351537,9.6,2.22,0,0,0,-15.5, NYSE American
BioTelemetry, BEAT,33.8,34.02,32.65,33.15,-1,-2.93,608420,39.2,22.88,0,0,25.7,10.87, NASDAQ Global
ArQule, ARQL,1.69,1.71,1.64,1.65,-0.05,-2.94,140652,1.98,0.92,0,0,0,0, NASDAQ Global
Nabriva Therapeutics, NBRV,6.5,6.55,6.25,6.28,-0.19,-2.94,162783,14.1,4.75,0,0,0,5.02, NASDAQ Global
Celsion, CLSN,2.35,2.39,2.26,2.3,-0.07,-2.95,301843,7.56,1.24,0,0,0,-14.18, NASDAQ Capital
Reven Housing REIT, RVEN,4.41,4.41,4.41,4.41,-0.13,-2.95,392,6.75,3.04,0,0,0,-4.83, NASDAQ Capital
Duluth Holdings Cl B, DLTH,17.44,17.56,16.97,17.09,-0.52,-2.95,269382,23.76,15.13,0,0,31.65,-4.26, NASDAQ Global
Franklin Street Properties, FSP,10.07,10.14,9.82,9.84,-0.3,-2.96,230171,12.85,9.59,0.76,7.72,0,-8.38, NYSE American
Redfin, RDFN,20.39,20.72,19.5,19.7,-0.6,-2.96,2908657,33.49,19.29,0,0,0,-37.1, NASDAQ Global
Education Realty Trust, EDR,33.01,33.3,31.94,32.05,-0.98,-2.97,551120,42.44,31.94,1.56,4.87,70.36,-8.22, NYSE
Medigus ADR, MDGS,1.47,1.5,1.4,1.41,-0.04,-2.97,24547,10.7,1.25,0,0,0,6.59, NASDAQ Capital
Banco Bradesco Ord ADR, BBDO,12.36,12.36,12.03,12.03,-0.37,-2.98,784,13.09,7.47,0.06,0.52,0,29.77, NYSE
Aptose Biosciences, APTO,3,3.03,2.82,2.93,-0.09,-2.98,580894,3.9,0.78,0,0,0,30.8, NASDAQ Capital
Energy Recovery, ERII,7.67,7.86,7.41,7.5,-0.23,-2.98,633522,11.3,6.13,0,0,107.14,-14.29, NASDAQ Global
Overstock.com, OSTK,66.1,69.9,65.55,66.65,-2.05,-2.98,3042893,89.8,13.75,0,0,0,4.3, NASDAQ Global
Walter Investment Management, WAC,0.69,0.69,0.64,0.65,-0.02,-2.99,567751,4.25,0.3,0,0,0,-22.51, NYSE
Egalet, EGLT,0.95,0.95,0.9,0.92,-0.03,-2.99,481957,5.6,0.8,0,0,0,-8.05, NASDAQ Global
Global Net Lease, GNL,18.34,18.47,17.74,17.79,-0.55,-3,415518,25.25,17.74,2.13,11.97,36.31,-13.56, NYSE
Preferred Apartment Communities, APTS,16.65,16.71,16.1,16.17,-0.5,-3,500479,22.71,12.42,1,6.18,0,-20.15, NYSE
SELLAS Life Sciences Group, SLS,6.45,6.48,6.25,6.3,-0.2,-3,12145,72.3,6.02,0,0,0,-19.78, NASDAQ Capital
Realty Income, O,53.09,53.21,51.41,51.59,-1.6,-3.01,3097898,63.6,51.41,2.63,5.09,42.29,-9.52, NYSE
InVivo Therapeutics Holdings, NVIV,0.52,0.55,0.51,0.51,-0.02,-3.02,84633,4.75,0.51,0,0,0,-33.25, NASDAQ Global
Fidelity National Financial, FNF,38.55,39.24,37.64,37.8,-1.18,-3.03,2329583,41.99,25.6,1.2,3.17,15.54,-3.67, NYSE
Omega Healthcare Investors, OHI,27.01,27.27,26.07,26.22,-0.82,-3.03,2020058,35.14,26.01,2.64,10.07,34.56,-4.79, NYSE
VolitionRX, VNRX,3.62,3.67,3.5,3.52,-0.11,-3.03,34824,4.71,2.08,0,0,0,19.73, NYSE American
Washington Prime Group, WPG,6.57,6.61,6.36,6.38,-0.2,-3.04,1831254,9.85,6.36,1,15.67,7.51,-10.39, NYSE
Pitney Bowes, PBI,14.21,14.59,13.67,13.68,-0.43,-3.05,3581007,16.25,9.5,0.75,5.48,9.77,22.36, NYSE
JMU ADR, JMU,0.98,0.98,0.93,0.95,-0.03,-3.05,28252,3.28,0.92,0,0,0,-6.85, NASDAQ Global
Trillium Therapeutics, TRIL,8,8.05,7.55,7.9,-0.25,-3.07,106837,13.3,4.15,0,0,0,8.97, NASDAQ Capital
Inovio Pharmaceuticals, INO,4.58,4.6,4.37,4.42,-0.14,-3.07,1405221,9.86,4.09,0,0,0,7.02, NASDAQ Global
Sears Holdings WT, SHLDW,0.3,0.31,0.25,0.25,-0.01,-3.08,2863,3.6,0.23,0,0,0,-28, NASDAQ Global
Chipotle Mexican Grill Cl, CMG,314.06,315.2,306.2,314.72,-10.04,-3.09,1631150,499,263,0,0,60.99,8.89, NYSE
Tandy Leather Factory, TLF,7.22,7.22,7.22,7.22,-0.23,-3.09,1714,9.05,7,0,0,13.79,-6.84, NASDAQ Global
Sears Holdings, SHLD,2.52,2.6,2.4,2.49,-0.08,-3.11,1893230,14.32,2.37,0,0,0,-30.45, NASDAQ Global
North American Energy Partners, NOA,4.85,4.9,4.5,4.65,-0.15,-3.12,16264,5.7,3.7,0.06,1.34,144.41,-6.06, NYSE
Cypress Energy Partners, CELP,7.25,7.25,7.01,7.13,-0.23,-3.13,24699,14.23,5.55,0.84,11.78,56.86,18.83, NYSE
Rave Restaurant Group, RAVE,1.61,1.65,1.55,1.55,-0.05,-3.13,32982,2.83,1.27,0,0,0,5.95, NASDAQ Capital
Marvell Technology Group, MRVL,23.11,23.45,22.53,22.6,-0.73,-3.13,7758543,24.22,14.58,0.24,1.06,38.16,5.26, NASDAQ Global
Carvana Cl A, CVNA,19,19.07,18.28,18.49,-0.6,-3.14,180232,24.89,8.14,0,0,0,-3.29, NYSE
Hertz Global Holdings, HTZ,22.58,22.69,22.09,22.21,-0.72,-3.14,2109619,27.27,8.52,0,0,0,0.5, NYSE
Gladstone Land, LAND,12.72,12.9,12.3,12.33,-0.4,-3.14,49740,14.29,10.77,0.53,4.31,616.5,-8.19, NASDAQ Global
LTC Properties, LTC,40.85,41.24,39.66,39.69,-1.29,-3.15,294017,52.85,39.66,2.28,5.74,17.8,-8.86, NYSE
Universal Security Instruments, UUU,1.55,1.65,1.5,1.5,-0.05,-3.16,72403,3.93,1.3,0,0,0,-11.76, NYSE American
Sportsman's Warehouse Holdings, SPWH,5.03,5.03,4.8,4.91,-0.16,-3.16,269390,7.32,3.4,0,0,9.44,-25.72, NASDAQ Global
Amber Road, AMBR,7.25,7.27,7,7.03,-0.23,-3.17,70363,9.82,6.14,0,0,0,-4.22, NYSE
Gramercy Property Trust, GPT,25.25,25.55,24.42,24.44,-0.8,-3.17,1570516,31.26,24.42,1.5,6.14,82.07,-8.33, NYSE
NantKwest, NK,4.38,4.42,4.24,4.28,-0.14,-3.17,197714,8.45,2.71,0,0,0,-4.68, NASDAQ Global
United Natural Foods, UNFI,47.33,47.9,45.95,46.09,-1.51,-3.17,570871,52.69,29.53,0,0,17.86,-6.45, NASDAQ Global
CoreSite Realty, COR,108.22,109.25,104.69,104.88,-3.44,-3.18,279221,120.85,83.82,3.92,3.74,57,-7.92, NYSE
OMNOVA Solutions, OMN,10.85,11.05,10.5,10.65,-0.35,-3.18,204236,11.6,8.1,0,0,0,6.5, NYSE
RMG Networks Holding, RMGN,0.9,0.91,0.88,0.89,-0.03,-3.18,71610,4.42,0.75,0,0,0,8.51, NASDAQ Capital
CEVA, CEVA,43.65,43.65,42.4,42.6,-1.4,-3.18,218091,51.8,32.8,0,0,49.53,-7.69, NASDAQ Global
Lumber Liquidators Holdings, LL,27.72,27.78,26.66,27.05,-0.89,-3.19,1284030,41.33,15.25,0,0,0,-13.83, NYSE
LRAD, LRAD,2.5,2.55,2.41,2.43,-0.08,-3.19,45878,2.58,1.3,0.04,1.65,0,-2.41, NASDAQ Capital
IsoRay, ISR,0.47,0.49,0.46,0.47,-0.02,-3.19,82779,0.69,0.38,0,0,0,17.13, NYSE American
DDR Corp, DDR,8.09,8.17,7.8,7.86,-0.26,-3.2,4039836,15.57,7.26,0.76,9.67,0,-12.28, NYSE
OncoMed Pharmaceuticals, OMED,2.48,2.62,2.36,2.42,-0.08,-3.2,278228,10.89,2.36,0,0,0,-40.98, NASDAQ Global
BRT Apartments, BRT,13.4,13.51,12.91,12.97,-0.43,-3.21,36894,13.99,7.36,0.72,5.55,13.34,10.01, NYSE
China Eastern Airlines ADR, CEA,43.7,43.95,43.05,43.48,-1.44,-3.21,39916,45.1,24.44,0,0,14.65,20.31, NYSE
Sturm Ruger, RGR,52.85,52.85,51.2,51.25,-1.7,-3.21,175907,68.8,44.8,0.84,1.64,15.03,-8.24, NYSE
Tyme Technologies, TYME,4.28,4.35,4.21,4.22,-0.14,-3.21,98983,9.5,2.15,0,0,0,-33.86, NASDAQ Capital
Itron, ITRI,72.5,72.8,70.8,70.85,-2.35,-3.21,406451,79.95,57.8,0,0,41.43,3.89, NASDAQ Global
Lexington Realty Trust, LXP,9,9.05,8.68,8.73,-0.29,-3.22,1200425,11.42,8.68,0.71,8.13,32.19,-9.53, NYSE
Welltower, HCN,60,60.29,57.94,58.04,-1.93,-3.22,2569359,78.17,57.94,3.48,6,50.68,-8.99, NYSE
SG Blocks, SGBX,4.52,4.55,4.35,4.37,-0.15,-3.22,46451,7,3.7,0,0,0,-27.01, NASDAQ Capital
Willdan Group, WLDN,22.52,22.54,21.79,21.93,-0.73,-3.22,56583,36.87,21.79,0,0,19.07,-8.4, NASDAQ Global
Broadvision, BVSN,3.1,3.1,3,3,-0.1,-3.23,4605,5.95,2.65,0,0,0,-16.67, NASDAQ Capital
CCA Industries, CAW,3.05,3.05,3,3,-0.1,-3.23,6248,3.81,2.6,0.28,9.33,14.29,-4.76, NYSE American
Marinus Pharmaceuticals, MRNS,7.41,7.42,6.72,7.18,-0.24,-3.23,997684,9.87,1.13,0,0,0,-12.01, NASDAQ Global
China Southern Airlines ADR, ZNH,62.75,63.4,62.58,62.6,-2.1,-3.25,28075,65.2,27.83,0.73,1.17,14.77,20.8, NYSE
Superior Industries International, SUP,16.8,16.8,16.25,16.3,-0.55,-3.26,189352,27.39,13.95,0.36,2.21,0,9.76, NYSE
MarineMax, HZO,22.75,22.75,21.85,22.2,-0.75,-3.27,509852,24.3,13.8,0,0,21.35,17.46, NYSE
India Globalization Capital, IGC,0.95,0.95,0.87,0.89,-0.03,-3.27,357544,1.63,0.24,0,0,0,-11.06, NYSE American
PNM Resources, PNM,37.8,38.05,36.7,36.85,-1.25,-3.28,515487,46,34,1.06,2.88,18.52,-8.9, NYSE
Mattel, MAT,15.74,15.9,15.07,15.32,-0.52,-3.28,8970031,26.8,12.71,0,0,0,-0.39, NASDAQ Global
Sierra Oncology, SRRA,3.06,3.09,2.7,2.95,-0.1,-3.28,696965,4.09,1.1,0,0,0,-20.91, NASDAQ Global
Attunity, ATTU,7.47,7.49,6.51,6.73,-0.23,-3.3,230348,9.54,6.25,0,0,0,-3.58, NASDAQ Capital
Pointer Telocation, PNTR,18.7,18.95,18.1,18.25,-0.63,-3.31,10668,19.65,7.6,0,0,25,-1.88, NASDAQ Capital
Vical, VICL,1.51,1.51,1.43,1.46,-0.05,-3.31,121362,3.7,1.32,0,0,0,-20.22, NASDAQ Capital
Spark Networks ADR, LOV,14.99,15.1,14.6,14.6,-0.5,-3.31,1736,15.4,0.76,0,0,0,15.42, NYSE American
trivago ADR, TRVG,8.13,8.13,7.71,7.88,-0.27,-3.31,1415047,24.27,6.45,0,0,0,15.2, NASDAQ Global
Ranger Energy Services Cl A, RNGR,10.74,11.02,10.33,10.44,-0.36,-3.33,18481,15.7,8.48,0,0,0,13.11, NYSE
CRH Medical, CRHM,3,3,2.85,2.9,-0.1,-3.33,118280,9.25,1.46,0,0,32.22,9.43, NYSE American
Reed's, REED,1.5,1.54,1.4,1.45,-0.05,-3.33,29667,4.75,1.3,0,0,0,-6.45, NYSE American
CBAK Energy Technology, CBAK,1.5,1.5,1.45,1.45,-0.05,-3.33,27245,2.35,1.2,0,0,0,-1.69, NASDAQ Global
Kandi Technologies Group, KNDI,6,6.05,5.75,5.8,-0.2,-3.33,452834,9.9,3.5,0,0,0,-14.71, NASDAQ Global
UDR, UDR,36.5,36.67,35.29,35.31,-1.22,-3.34,1767496,40.71,34.41,1.24,3.51,114.01,-8.33, NYSE
Coda Octopus Group, CODA,4.53,4.62,4.36,4.62,-0.16,-3.35,45596,7,3.8,0,0,12.83,-3.19, NASDAQ Capital
Advanced Emissions Solutions, ADES,8.05,8.06,7.65,7.79,-0.27,-3.35,191295,12.25,7.65,1,12.84,1.79,-19.36, NASDAQ Global
Legacy Reserves, LGCY,2.37,2.4,2.28,2.3,-0.08,-3.36,356781,2.6,1.07,0.6,26.09,0,42.86, NASDAQ Global
REGENXBIO, RGNX,26.65,27.05,25.55,25.9,-0.9,-3.36,329267,36.45,16.3,0,0,0,-22.11, NASDAQ Global
VOXX International, VOXX,5.9,6.05,5.72,5.75,-0.2,-3.36,96874,9,4.05,0,0,0,2.68, NASDAQ Global
Nova Measuring Instruments, NVMI,26.68,27.2,26.1,26.2,-0.92,-3.39,256232,31.88,15.08,0,0,15.88,1.12, NASDAQ Global
PCM, PCMI,8.8,8.8,8.5,8.55,-0.3,-3.39,155928,31.2,8.46,0,0,10.82,-13.64, NASDAQ Global
American Electric Technologies, AETI,1.45,1.45,1.4,1.45,-0.05,-3.4,4116,2.8,1.3,0,0,0,-3.4, NASDAQ Capital
CareTrust REIT, CTRE,15.88,15.95,15.32,15.35,-0.54,-3.4,457640,19.86,14.71,0.74,4.82,32.66,-8.41, NASDAQ Global
Mercer International, MERC,14.65,14.8,14.1,14.2,-0.5,-3.4,178273,15,10.45,0.5,3.52,19.56,-0.7, NASDAQ Global
JD.com ADR, JD,46.89,49.25,45.5,47.55,-1.68,-3.41,19594723,50.68,27.88,0,0,0,14.8, NASDAQ Global
TravelCenters of America, TA,4.35,4.35,4.25,4.25,-0.15,-3.41,264231,7.5,2.95,0,0,7.04,3.66, NASDAQ Global
Sally Beauty Holdings, SBH,16.5,16.53,16.03,16.04,-0.57,-3.43,2599912,23.84,14.05,0,0,10.35,-14.5, NYSE
NanoViricides, NNVC,0.88,0.94,0.85,0.86,-0.03,-3.43,127333,1.64,0.83,0,0,0,-2.85, NYSE American
Startek, SRT,12.5,12.54,12.03,12.07,-0.43,-3.44,204984,14.78,7.75,0,0,86.21,21.06, NYSE
Oramed Pharmaceuticals, ORMP,8.04,8.23,7.75,7.86,-0.28,-3.44,23578,11.34,5.85,0,0,0,-12.67, NASDAQ Capital
Alexandria Real Estate Equities, ARE,129.7,130.41,125.15,125.22,-4.48,-3.45,841472,134.37,106.89,3.6,2.87,79.37,-4.11, NYSE
GNC Holdings Cl A, GNC,4.28,4.34,4.17,4.2,-0.15,-3.45,2273045,10.95,3.13,0.8,19.05,0,13.82, NYSE
Vipshop Holdings ADR, VIPS,16.08,16.83,15.88,15.96,-0.57,-3.45,10323589,17.75,7.79,0,0,47.37,36.18, NYSE
Ardelyx, ARDX,7.2,7.4,6.9,7,-0.25,-3.45,271478,15.4,4.05,0,0,0,6.06, NASDAQ Global
Bellicum Pharmaceuticals, BLCM,6,6.13,5.7,5.87,-0.21,-3.45,2380016,15.55,5.02,0,0,0,-30.2, NASDAQ Global
AAC Holdings, AAC,8.9,8.9,8.5,8.64,-0.31,-3.46,96437,13.06,5.99,0,0,0,-4, NYSE
Jumei International Holding ADR, JMEI,3.15,3.15,3.05,3.07,-0.11,-3.46,2175204,4.42,2,0,0,33.92,5.14, NYSE
Kimco Realty, KIM,15.9,15.95,15.28,15.36,-0.55,-3.46,6783922,25.15,15.28,1.12,7.29,29.35,-15.37, NYSE
Fuwei Films Holdings, FFHL,3.75,3.88,3.58,3.62,-0.13,-3.47,1318,4.93,2.35,0,0,0,23.13, NASDAQ Capital
Social Reality Cl A, SRAX,5.11,5.3,4.9,5,-0.18,-3.47,213234,7.95,1.11,0,0,0,-11.5, NASDAQ Capital
Comstock Mining, LODE,0.43,0.43,0.41,0.42,-0.01,-3.47,570941,1.4,0.21,0,0,0,6.44, NYSE American
Secoo Holding ADR, SECO,14.2,14.5,13.8,13.93,-0.5,-3.47,279952,14.75,6.61,0,0,0,44.2, NASDAQ Global
DGSE Cos., DGSE,1,1.01,0.96,0.97,-0.03,-3.48,58866,1.74,0.75,0,0,0,4.19, NYSE American
UMH Properties, UMH,13.37,13.37,12.87,12.91,-0.47,-3.51,358297,17.9,12.87,0.72,5.58,0,-13.36, NYSE
CounterPath, CPAH,4.58,4.67,4.33,4.4,-0.16,-3.51,42522,7.3,1.75,0,0,0,37.07, NASDAQ Capital
Ultimate Software Group, ULTI,231.92,231.92,223.9,224.69,-8.2,-3.52,214038,234.47,181.59,0,0,231.64,2.96, NASDAQ Global
Corporacion America Airports, CAAP,17,17.99,16.38,16.4,-0.6,-3.53,10253860,0,0,0,0,0,0, NYSE
Regency Centers, REG,62.94,63.22,60.66,60.69,-2.22,-3.53,1334706,72.05,58.63,2.12,3.49,94.47,-12.27, NYSE
Prothena, PRTA,41.63,42,40.07,40.32,-1.48,-3.54,369892,70,34.85,0,0,0,7.55, NASDAQ Global
Digital Realty Trust, DLR,111.96,112.23,107.45,107.98,-3.97,-3.55,1769491,127.23,101.7,3.72,3.45,87.08,-5.2, NYSE
Weingarten Realty Investors, WRI,29.51,29.65,28.45,28.5,-1.05,-3.55,724619,36.78,28.45,1.54,5.4,28.09,-13.29, NYSE
Avinger, AVGR,6.51,6.96,6.25,6.27,-0.23,-3.55,93944,7.5,0.17,0,0,0,3344.78, NASDAQ Capital
SenesTech, SNES,0.7,0.7,0.68,0.68,-0.02,-3.55,112915,9.6,0.56,0,0,0,-5.56, NASDAQ Capital
MCBC Holdings, MCFT,24,24.05,23.17,23.31,-0.86,-3.56,128286,24.89,13.94,0,0,21.99,4.91, NASDAQ Global
MGP Ingredients, MGPI,89.29,89.29,85.92,86.35,-3.19,-3.56,145873,90.34,42.04,0.16,0.19,45.45,12.32, NASDAQ Global
Radisys, RSYS,0.85,0.9,0.82,0.84,-0.03,-3.56,631991,4.48,0.63,0,0,0,-16.52, NASDAQ Global
Advanced Micro Devices, AMD,13.62,13.84,13.21,13.25,-0.49,-3.57,65414735,15.65,9.7,0,0,441.67,28.89, NASDAQ Capital
Acadia Realty Trust, AKR,24.51,24.66,23.61,23.68,-0.88,-3.58,869136,32.89,23.61,1.08,4.56,41.93,-13.45, NYSE
Polar Power, POLA,4.45,4.47,4.26,4.3,-0.16,-3.59,19815,11.5,4.12,0,0,0,-14.17, NASDAQ Capital
Celadon Group, CGI,5.5,5.55,5.2,5.35,-0.2,-3.6,538647,9.5,1.3,0.08,1.5,0,-16.41, NYSE
AutoNation, AN,60.1,60.57,57.1,58.04,-2.18,-3.62,2160619,62.02,38.2,0,0,14.62,13.07, NYSE
Aradigm, ARDM,1.37,1.37,1.27,1.33,-0.05,-3.62,235473,7.35,0.78,0,0,0,-80.15, NASDAQ Capital
Banco Macro ADR, BMA,108.55,108.66,104.06,104.6,-3.94,-3.63,244832,136.1,75.33,0.75,0.72,13.23,-9.73, NYSE
Presbia, LENS,3.3,3.3,3.09,3.18,-0.12,-3.64,10847,7.14,1.86,0,0,0,-15.87, NASDAQ Global
Boston Properties, BXP,123.59,123.88,119.13,119.19,-4.52,-3.65,1002944,140.13,116.77,3.2,2.68,40.68,-8.34, NYSE
Technical Communications, TCCO,9.4,9.75,9,9.25,-0.35,-3.65,26939,15.4,2.25,0,0,0,-19.21, NASDAQ Capital
PolarityTE, COOL,21.14,21.35,20.27,20.52,-0.78,-3.66,40364,32.63,3.86,0,0,0,-11.59, NASDAQ Capital
EnviroStar, EVI,38.6,39.4,36.9,36.9,-1.4,-3.66,23169,43.1,14.55,0,0,123,-7.75, NYSE American
Medical Properties Trust, MPW,13.08,13.14,12.55,12.6,-0.48,-3.67,3447745,14.21,11.9,0.96,7.62,16.58,-8.56, NYSE
Pennsylvania Real Estate Investment Trust, PEI,11.16,11.23,10.62,10.75,-0.41,-3.67,1358696,18.19,9.32,0.84,7.81,0,-9.59, NYSE
